"sub"	"vax"	"choice"	"covid_vax_attitude"
1030	"Johnson & Johnson"	1	"Neutral"
1030	"CanSino Biologics"	0	"Neutral"
1030	"Bharat Biotech"	1	"Neutral"
1030	"AstraZeneca"	1	"Neutral"
1030	"Novavax"	1	"Neutral"
1030	"Moderna"	1	"Neutral"
1031	"Sinovac"	0	"Anti"
1031	"Novavax"	0	"Anti"
1031	"Moderna"	0	"Anti"
1031	"Bharat Biotech"	0	"Anti"
1031	"Johnson & Johnson"	0	"Anti"
1031	"BioNTech/Pfizer"	0	"Anti"
1031	"AstraZeneca"	0	"Anti"
1031	"CanSino Biologics"	0	"Anti"
1032	"Johnson & Johnson"	0	"Anti"
1032	"Novavax"	0	"Anti"
1032	"AstraZeneca"	0	"Anti"
1032	"CanSino Biologics"	0	"Anti"
1032	"BioNTech/Pfizer"	0	"Anti"
1032	"Bharat Biotech"	0	"Anti"
1032	"Sinovac"	0	"Anti"
1032	"Moderna"	0	"Anti"
1033	"Sinovac"	0	"Anti"
1033	"BioNTech/Pfizer"	0	"Anti"
1033	"AstraZeneca"	0	"Anti"
1033	"Johnson & Johnson"	0	"Anti"
1033	"Novavax"	0	"Anti"
1033	"Moderna"	0	"Anti"
1033	"CanSino Biologics"	0	"Anti"
1033	"Bharat Biotech"	0	"Anti"
1034	"BioNTech/Pfizer"	1	"Neutral"
1034	"Moderna"	1	"Neutral"
1034	"Bharat Biotech"	1	"Neutral"
1034	"AstraZeneca"	1	"Neutral"
1034	"CanSino Biologics"	0	"Neutral"
1034	"Novavax"	0	"Neutral"
1034	"Sinovac"	0	"Neutral"
1034	"Johnson & Johnson"	0	"Neutral"
1035	"AstraZeneca"	0	"Anti"
1035	"CanSino Biologics"	0	"Anti"
1035	"BioNTech/Pfizer"	0	"Anti"
1035	"Sinovac"	0	"Anti"
1035	"Bharat Biotech"	0	"Anti"
1035	"Novavax"	0	"Anti"
1035	"Moderna"	0	"Anti"
1035	"Johnson & Johnson"	0	"Anti"
1036	"Novavax"	0	"Anti"
1036	"Moderna"	0	"Anti"
1036	"AstraZeneca"	0	"Anti"
1036	"Johnson & Johnson"	0	"Anti"
1036	"Bharat Biotech"	0	"Anti"
1036	"BioNTech/Pfizer"	0	"Anti"
1036	"CanSino Biologics"	0	"Anti"
1036	"Sinovac"	0	"Anti"
1037	"BioNTech/Pfizer"	0	"Anti"
1037	"Moderna"	0	"Anti"
1037	"Bharat Biotech"	0	"Anti"
1037	"AstraZeneca"	0	"Anti"
1037	"Novavax"	0	"Anti"
1037	"Sinovac"	0	"Anti"
1037	"Johnson & Johnson"	0	"Anti"
1037	"CanSino Biologics"	0	"Anti"
1038	"Moderna"	1	"Anti"
1038	"CanSino Biologics"	0	"Anti"
1038	"Bharat Biotech"	1	"Anti"
1038	"Johnson & Johnson"	0	"Anti"
1038	"BioNTech/Pfizer"	1	"Anti"
1038	"AstraZeneca"	0	"Anti"
1038	"Novavax"	1	"Anti"
1038	"Sinovac"	0	"Anti"
1039	"AstraZeneca"	0	"Anti"
1039	"BioNTech/Pfizer"	0	"Anti"
1039	"Bharat Biotech"	0	"Anti"
1039	"Sinovac"	0	"Anti"
1039	"CanSino Biologics"	0	"Anti"
1039	"Novavax"	0	"Anti"
1039	"Johnson & Johnson"	0	"Anti"
1039	"Moderna"	0	"Anti"
1040	"Novavax"	0	"Anti"
1040	"Moderna"	0	"Anti"
1040	"AstraZeneca"	0	"Anti"
1040	"Johnson & Johnson"	0	"Anti"
1040	"Bharat Biotech"	1	"Anti"
1040	"Sinovac"	0	"Anti"
1040	"BioNTech/Pfizer"	0	"Anti"
1040	"CanSino Biologics"	0	"Anti"
1041	"Moderna"	0	"Neutral"
1041	"Bharat Biotech"	0	"Neutral"
1041	"Novavax"	0	"Neutral"
1041	"AstraZeneca"	0	"Neutral"
1041	"Johnson & Johnson"	0	"Neutral"
1041	"CanSino Biologics"	0	"Neutral"
1041	"BioNTech/Pfizer"	0	"Neutral"
1041	"Sinovac"	0	"Neutral"
1042	"Sinovac"	1	"Anti"
1042	"Moderna"	1	"Anti"
1042	"Bharat Biotech"	0	"Anti"
1042	"AstraZeneca"	0	"Anti"
1042	"CanSino Biologics"	0	"Anti"
1042	"BioNTech/Pfizer"	0	"Anti"
1042	"Johnson & Johnson"	0	"Anti"
1042	"Novavax"	1	"Anti"
1043	"Johnson & Johnson"	0	"Neutral"
1043	"Bharat Biotech"	1	"Neutral"
1043	"Novavax"	0	"Neutral"
1043	"Moderna"	1	"Neutral"
1043	"BioNTech/Pfizer"	1	"Neutral"
1043	"Sinovac"	0	"Neutral"
1043	"AstraZeneca"	1	"Neutral"
1043	"CanSino Biologics"	1	"Neutral"
1044	"CanSino Biologics"	0	"Anti"
1044	"BioNTech/Pfizer"	0	"Anti"
1044	"Johnson & Johnson"	0	"Anti"
1044	"Sinovac"	0	"Anti"
1044	"Novavax"	0	"Anti"
1044	"Bharat Biotech"	0	"Anti"
1044	"Moderna"	0	"Anti"
1044	"AstraZeneca"	0	"Anti"
1045	"Johnson & Johnson"	0	"Anti"
1045	"AstraZeneca"	0	"Anti"
1045	"Novavax"	0	"Anti"
1045	"BioNTech/Pfizer"	0	"Anti"
1045	"CanSino Biologics"	0	"Anti"
1045	"Sinovac"	0	"Anti"
1045	"Moderna"	0	"Anti"
1045	"Bharat Biotech"	0	"Anti"
1046	"Novavax"	0	"Anti"
1046	"Sinovac"	0	"Anti"
1046	"Bharat Biotech"	1	"Anti"
1046	"BioNTech/Pfizer"	1	"Anti"
1046	"AstraZeneca"	1	"Anti"
1046	"CanSino Biologics"	0	"Anti"
1046	"Johnson & Johnson"	1	"Anti"
1046	"Moderna"	1	"Anti"
1047	"Sinovac"	0	"Anti"
1047	"AstraZeneca"	0	"Anti"
1047	"Bharat Biotech"	0	"Anti"
1047	"Johnson & Johnson"	0	"Anti"
1047	"Novavax"	0	"Anti"
1047	"BioNTech/Pfizer"	0	"Anti"
1047	"CanSino Biologics"	0	"Anti"
1047	"Moderna"	0	"Anti"
1048	"Johnson & Johnson"	0	"Anti"
1048	"Moderna"	0	"Anti"
1048	"BioNTech/Pfizer"	0	"Anti"
1048	"Sinovac"	0	"Anti"
1048	"Bharat Biotech"	0	"Anti"
1048	"Novavax"	0	"Anti"
1048	"CanSino Biologics"	0	"Anti"
1048	"AstraZeneca"	0	"Anti"
1049	"BioNTech/Pfizer"	0	"Anti"
1049	"Moderna"	0	"Anti"
1049	"Sinovac"	0	"Anti"
1049	"Bharat Biotech"	0	"Anti"
1049	"AstraZeneca"	0	"Anti"
1049	"Novavax"	0	"Anti"
1049	"Johnson & Johnson"	0	"Anti"
1049	"CanSino Biologics"	0	"Anti"
1050	"Johnson & Johnson"	0	"Anti"
1050	"Moderna"	0	"Anti"
1050	"CanSino Biologics"	0	"Anti"
1050	"BioNTech/Pfizer"	0	"Anti"
1050	"Bharat Biotech"	1	"Anti"
1050	"Sinovac"	0	"Anti"
1050	"Novavax"	0	"Anti"
1050	"AstraZeneca"	0	"Anti"
1051	"AstraZeneca"	0	"Anti"
1051	"Sinovac"	0	"Anti"
1051	"Novavax"	0	"Anti"
1051	"Moderna"	0	"Anti"
1051	"Bharat Biotech"	0	"Anti"
1051	"Johnson & Johnson"	0	"Anti"
1051	"BioNTech/Pfizer"	0	"Anti"
1051	"CanSino Biologics"	0	"Anti"
1052	"Moderna"	0	"Anti"
1052	"Novavax"	0	"Anti"
1052	"Johnson & Johnson"	0	"Anti"
1052	"BioNTech/Pfizer"	0	"Anti"
1052	"Sinovac"	0	"Anti"
1052	"AstraZeneca"	0	"Anti"
1052	"Bharat Biotech"	0	"Anti"
1052	"CanSino Biologics"	0	"Anti"
1053	"AstraZeneca"	0	"Neutral"
1053	"Bharat Biotech"	0	"Neutral"
1053	"Sinovac"	0	"Neutral"
1053	"Moderna"	0	"Neutral"
1053	"Novavax"	0	"Neutral"
1053	"Johnson & Johnson"	0	"Neutral"
1053	"CanSino Biologics"	0	"Neutral"
1053	"BioNTech/Pfizer"	0	"Neutral"
1054	"Johnson & Johnson"	0	"Pro"
1054	"Bharat Biotech"	0	"Pro"
1054	"Novavax"	0	"Pro"
1054	"Sinovac"	0	"Pro"
1054	"Moderna"	0	"Pro"
1054	"AstraZeneca"	0	"Pro"
1054	"CanSino Biologics"	0	"Pro"
1054	"BioNTech/Pfizer"	0	"Pro"
1055	"Bharat Biotech"	0	"Anti"
1055	"BioNTech/Pfizer"	0	"Anti"
1055	"Moderna"	0	"Anti"
1055	"AstraZeneca"	0	"Anti"
1055	"Sinovac"	0	"Anti"
1055	"Novavax"	0	"Anti"
1055	"CanSino Biologics"	0	"Anti"
1055	"Johnson & Johnson"	0	"Anti"
1056	"Moderna"	0	"Anti"
1056	"Johnson & Johnson"	0	"Anti"
1056	"Novavax"	0	"Anti"
1056	"BioNTech/Pfizer"	0	"Anti"
1056	"Bharat Biotech"	0	"Anti"
1056	"Sinovac"	0	"Anti"
1056	"CanSino Biologics"	0	"Anti"
1056	"AstraZeneca"	0	"Anti"
1057	"Novavax"	1	"Anti"
1057	"CanSino Biologics"	0	"Anti"
1057	"Moderna"	0	"Anti"
1057	"Bharat Biotech"	1	"Anti"
1057	"Johnson & Johnson"	0	"Anti"
1057	"AstraZeneca"	0	"Anti"
1057	"Sinovac"	0	"Anti"
1057	"BioNTech/Pfizer"	0	"Anti"
1058	"AstraZeneca"	0	"Anti"
1058	"Johnson & Johnson"	0	"Anti"
1058	"BioNTech/Pfizer"	0	"Anti"
1058	"Bharat Biotech"	0	"Anti"
1058	"Novavax"	0	"Anti"
1058	"CanSino Biologics"	0	"Anti"
1058	"Moderna"	0	"Anti"
1058	"Sinovac"	0	"Anti"
1059	"Novavax"	0	"Anti"
1059	"CanSino Biologics"	0	"Anti"
1059	"AstraZeneca"	0	"Anti"
1059	"BioNTech/Pfizer"	0	"Anti"
1059	"Bharat Biotech"	0	"Anti"
1059	"Moderna"	0	"Anti"
1059	"Sinovac"	0	"Anti"
1059	"Johnson & Johnson"	0	"Anti"
1060	"Moderna"	0	"Anti"
1060	"Bharat Biotech"	0	"Anti"
1060	"CanSino Biologics"	0	"Anti"
1060	"Novavax"	0	"Anti"
1060	"AstraZeneca"	0	"Anti"
1060	"BioNTech/Pfizer"	0	"Anti"
1060	"Johnson & Johnson"	0	"Anti"
1060	"Sinovac"	0	"Anti"
1061	"Novavax"	0	"Anti"
1061	"Johnson & Johnson"	0	"Anti"
1061	"AstraZeneca"	0	"Anti"
1061	"Bharat Biotech"	0	"Anti"
1061	"CanSino Biologics"	0	"Anti"
1061	"Moderna"	0	"Anti"
1061	"BioNTech/Pfizer"	0	"Anti"
1061	"Sinovac"	0	"Anti"
1062	"BioNTech/Pfizer"	0	"Anti"
1062	"Novavax"	0	"Anti"
1062	"Bharat Biotech"	1	"Anti"
1062	"AstraZeneca"	1	"Anti"
1062	"Johnson & Johnson"	0	"Anti"
1062	"Moderna"	1	"Anti"
1062	"Sinovac"	1	"Anti"
1062	"CanSino Biologics"	0	"Anti"
1063	"Moderna"	0	"Anti"
1063	"AstraZeneca"	0	"Anti"
1063	"Novavax"	0	"Anti"
1063	"Sinovac"	0	"Anti"
1063	"CanSino Biologics"	0	"Anti"
1063	"Johnson & Johnson"	0	"Anti"
1063	"BioNTech/Pfizer"	0	"Anti"
1063	"Bharat Biotech"	1	"Anti"
1064	"CanSino Biologics"	1	"Anti"
1064	"Moderna"	0	"Anti"
1064	"AstraZeneca"	0	"Anti"
1064	"Sinovac"	0	"Anti"
1064	"Novavax"	1	"Anti"
1064	"BioNTech/Pfizer"	0	"Anti"
1064	"Johnson & Johnson"	0	"Anti"
1064	"Bharat Biotech"	1	"Anti"
1065	"Moderna"	1	"Pro"
1065	"Sinovac"	1	"Pro"
1065	"Bharat Biotech"	1	"Pro"
1065	"Novavax"	1	"Pro"
1065	"CanSino Biologics"	0	"Pro"
1065	"AstraZeneca"	1	"Pro"
1065	"Johnson & Johnson"	0	"Pro"
1065	"BioNTech/Pfizer"	0	"Pro"
1066	"BioNTech/Pfizer"	0	"Anti"
1066	"AstraZeneca"	0	"Anti"
1066	"Sinovac"	0	"Anti"
1066	"Moderna"	0	"Anti"
1066	"Johnson & Johnson"	0	"Anti"
1066	"CanSino Biologics"	0	"Anti"
1066	"Bharat Biotech"	0	"Anti"
1066	"Novavax"	0	"Anti"
1067	"Johnson & Johnson"	0	"Neutral"
1067	"Sinovac"	0	"Neutral"
1067	"BioNTech/Pfizer"	0	"Neutral"
1067	"Moderna"	1	"Neutral"
1067	"Bharat Biotech"	0	"Neutral"
1067	"CanSino Biologics"	0	"Neutral"
1067	"AstraZeneca"	1	"Neutral"
1067	"Novavax"	0	"Neutral"
1068	"AstraZeneca"	0	"Anti"
1068	"Johnson & Johnson"	0	"Anti"
1068	"Bharat Biotech"	0	"Anti"
1068	"BioNTech/Pfizer"	1	"Anti"
1068	"Novavax"	0	"Anti"
1068	"Sinovac"	0	"Anti"
1068	"Moderna"	0	"Anti"
1068	"CanSino Biologics"	0	"Anti"
1069	"Novavax"	0	"Anti"
1069	"Sinovac"	0	"Anti"
1069	"Moderna"	0	"Anti"
1069	"Bharat Biotech"	0	"Anti"
1069	"BioNTech/Pfizer"	0	"Anti"
1069	"AstraZeneca"	0	"Anti"
1069	"Johnson & Johnson"	0	"Anti"
1069	"CanSino Biologics"	0	"Anti"
1070	"Novavax"	0	"Anti"
1070	"Moderna"	0	"Anti"
1070	"Sinovac"	0	"Anti"
1070	"BioNTech/Pfizer"	0	"Anti"
1070	"CanSino Biologics"	0	"Anti"
1070	"Johnson & Johnson"	0	"Anti"
1070	"Bharat Biotech"	0	"Anti"
1070	"AstraZeneca"	0	"Anti"
1071	"Sinovac"	0	"Anti"
1071	"AstraZeneca"	0	"Anti"
1071	"Novavax"	0	"Anti"
1071	"BioNTech/Pfizer"	0	"Anti"
1071	"CanSino Biologics"	0	"Anti"
1071	"Moderna"	0	"Anti"
1071	"Johnson & Johnson"	0	"Anti"
1071	"Bharat Biotech"	0	"Anti"
1072	"CanSino Biologics"	0	"Neutral"
1072	"BioNTech/Pfizer"	0	"Neutral"
1072	"Bharat Biotech"	0	"Neutral"
1072	"Novavax"	0	"Neutral"
1072	"Sinovac"	0	"Neutral"
1072	"AstraZeneca"	0	"Neutral"
1072	"Moderna"	1	"Neutral"
1072	"Johnson & Johnson"	0	"Neutral"
1073	"Bharat Biotech"	0	"Anti"
1073	"AstraZeneca"	0	"Anti"
1073	"CanSino Biologics"	0	"Anti"
1073	"Johnson & Johnson"	0	"Anti"
1073	"Sinovac"	0	"Anti"
1073	"Novavax"	0	"Anti"
1073	"BioNTech/Pfizer"	0	"Anti"
1073	"Moderna"	0	"Anti"
1074	"CanSino Biologics"	0	"Anti"
1074	"Moderna"	0	"Anti"
1074	"AstraZeneca"	0	"Anti"
1074	"BioNTech/Pfizer"	0	"Anti"
1074	"Johnson & Johnson"	0	"Anti"
1074	"Novavax"	0	"Anti"
1074	"Sinovac"	0	"Anti"
1074	"Bharat Biotech"	0	"Anti"
1075	"Johnson & Johnson"	0	"Anti"
1075	"Moderna"	0	"Anti"
1075	"CanSino Biologics"	0	"Anti"
1075	"AstraZeneca"	1	"Anti"
1075	"Novavax"	0	"Anti"
1075	"Sinovac"	0	"Anti"
1075	"BioNTech/Pfizer"	0	"Anti"
1075	"Bharat Biotech"	0	"Anti"
1076	"Moderna"	0	"Anti"
1076	"CanSino Biologics"	0	"Anti"
1076	"BioNTech/Pfizer"	0	"Anti"
1076	"AstraZeneca"	0	"Anti"
1076	"Bharat Biotech"	0	"Anti"
1076	"Johnson & Johnson"	0	"Anti"
1076	"Novavax"	0	"Anti"
1076	"Sinovac"	0	"Anti"
1077	"Johnson & Johnson"	1	"Anti"
1077	"BioNTech/Pfizer"	0	"Anti"
1077	"AstraZeneca"	1	"Anti"
1077	"Moderna"	1	"Anti"
1077	"Bharat Biotech"	1	"Anti"
1077	"Sinovac"	0	"Anti"
1077	"Novavax"	1	"Anti"
1077	"CanSino Biologics"	1	"Anti"
1078	"Moderna"	0	"Anti"
1078	"BioNTech/Pfizer"	0	"Anti"
1078	"Sinovac"	0	"Anti"
1078	"AstraZeneca"	0	"Anti"
1078	"Bharat Biotech"	0	"Anti"
1078	"CanSino Biologics"	0	"Anti"
1078	"Johnson & Johnson"	0	"Anti"
1078	"Novavax"	0	"Anti"
1079	"Bharat Biotech"	0	"Anti"
1079	"Johnson & Johnson"	0	"Anti"
1079	"Novavax"	0	"Anti"
1079	"BioNTech/Pfizer"	0	"Anti"
1079	"Moderna"	0	"Anti"
1079	"CanSino Biologics"	0	"Anti"
1079	"Sinovac"	0	"Anti"
1079	"AstraZeneca"	0	"Anti"
1080	"Novavax"	0	"Anti"
1080	"Sinovac"	0	"Anti"
1080	"Bharat Biotech"	0	"Anti"
1080	"Johnson & Johnson"	0	"Anti"
1080	"BioNTech/Pfizer"	0	"Anti"
1080	"AstraZeneca"	0	"Anti"
1080	"CanSino Biologics"	0	"Anti"
1080	"Moderna"	0	"Anti"
1081	"Johnson & Johnson"	0	"Anti"
1081	"BioNTech/Pfizer"	0	"Anti"
1081	"Sinovac"	0	"Anti"
1081	"CanSino Biologics"	0	"Anti"
1081	"Bharat Biotech"	0	"Anti"
1081	"AstraZeneca"	0	"Anti"
1081	"Moderna"	0	"Anti"
1081	"Novavax"	1	"Anti"
1082	"Novavax"	0	"Anti"
1082	"BioNTech/Pfizer"	0	"Anti"
1082	"Sinovac"	0	"Anti"
1082	"Johnson & Johnson"	0	"Anti"
1082	"Moderna"	0	"Anti"
1082	"Bharat Biotech"	0	"Anti"
1082	"CanSino Biologics"	0	"Anti"
1082	"AstraZeneca"	0	"Anti"
1083	"AstraZeneca"	0	"Anti"
1083	"Sinovac"	0	"Anti"
1083	"BioNTech/Pfizer"	0	"Anti"
1083	"Johnson & Johnson"	0	"Anti"
1083	"Bharat Biotech"	0	"Anti"
1083	"Novavax"	0	"Anti"
1083	"CanSino Biologics"	0	"Anti"
1083	"Moderna"	0	"Anti"
1084	"Moderna"	0	"Neutral"
1084	"Sinovac"	0	"Neutral"
1084	"CanSino Biologics"	0	"Neutral"
1084	"AstraZeneca"	0	"Neutral"
1084	"Bharat Biotech"	0	"Neutral"
1084	"Novavax"	0	"Neutral"
1084	"Johnson & Johnson"	1	"Neutral"
1084	"BioNTech/Pfizer"	0	"Neutral"
1085	"Bharat Biotech"	0	"Anti"
1085	"Moderna"	0	"Anti"
1085	"Johnson & Johnson"	0	"Anti"
1085	"Novavax"	0	"Anti"
1085	"Sinovac"	0	"Anti"
1085	"CanSino Biologics"	0	"Anti"
1085	"AstraZeneca"	0	"Anti"
1085	"BioNTech/Pfizer"	0	"Anti"
1086	"AstraZeneca"	0	"Anti"
1086	"Moderna"	0	"Anti"
1086	"Bharat Biotech"	0	"Anti"
1086	"Novavax"	0	"Anti"
1086	"CanSino Biologics"	0	"Anti"
1086	"Sinovac"	0	"Anti"
1086	"Johnson & Johnson"	0	"Anti"
1086	"BioNTech/Pfizer"	0	"Anti"
1087	"Novavax"	1	"Pro"
1087	"Moderna"	1	"Pro"
1087	"CanSino Biologics"	1	"Pro"
1087	"BioNTech/Pfizer"	1	"Pro"
1087	"AstraZeneca"	1	"Pro"
1087	"Johnson & Johnson"	1	"Pro"
1087	"Bharat Biotech"	1	"Pro"
1087	"Sinovac"	1	"Pro"
1088	"Sinovac"	1	"Pro"
1088	"CanSino Biologics"	1	"Pro"
1088	"Bharat Biotech"	1	"Pro"
1088	"Novavax"	1	"Pro"
1088	"AstraZeneca"	1	"Pro"
1088	"BioNTech/Pfizer"	1	"Pro"
1088	"Johnson & Johnson"	1	"Pro"
1088	"Moderna"	1	"Pro"
1089	"Novavax"	1	"Pro"
1089	"Sinovac"	0	"Pro"
1089	"BioNTech/Pfizer"	1	"Pro"
1089	"CanSino Biologics"	1	"Pro"
1089	"AstraZeneca"	0	"Pro"
1089	"Bharat Biotech"	1	"Pro"
1089	"Johnson & Johnson"	0	"Pro"
1089	"Moderna"	1	"Pro"
1090	"Moderna"	1	"Pro"
1090	"Novavax"	1	"Pro"
1090	"Johnson & Johnson"	1	"Pro"
1090	"BioNTech/Pfizer"	1	"Pro"
1090	"AstraZeneca"	1	"Pro"
1090	"CanSino Biologics"	1	"Pro"
1090	"Bharat Biotech"	1	"Pro"
1090	"Sinovac"	1	"Pro"
1091	"Johnson & Johnson"	0	"Pro"
1091	"Sinovac"	0	"Pro"
1091	"CanSino Biologics"	0	"Pro"
1091	"BioNTech/Pfizer"	1	"Pro"
1091	"Bharat Biotech"	1	"Pro"
1091	"AstraZeneca"	0	"Pro"
1091	"Moderna"	1	"Pro"
1091	"Novavax"	1	"Pro"
1092	"Novavax"	0	"Anti"
1092	"Johnson & Johnson"	0	"Anti"
1092	"AstraZeneca"	0	"Anti"
1092	"Sinovac"	0	"Anti"
1092	"CanSino Biologics"	0	"Anti"
1092	"Moderna"	0	"Anti"
1092	"Bharat Biotech"	0	"Anti"
1092	"BioNTech/Pfizer"	0	"Anti"
1093	"CanSino Biologics"	0	"Pro"
1093	"Moderna"	1	"Pro"
1093	"AstraZeneca"	1	"Pro"
1093	"Johnson & Johnson"	1	"Pro"
1093	"BioNTech/Pfizer"	1	"Pro"
1093	"Sinovac"	0	"Pro"
1093	"Bharat Biotech"	0	"Pro"
1093	"Novavax"	1	"Pro"
1094	"CanSino Biologics"	0	"Pro"
1094	"Johnson & Johnson"	1	"Pro"
1094	"AstraZeneca"	1	"Pro"
1094	"Bharat Biotech"	0	"Pro"
1094	"Moderna"	1	"Pro"
1094	"Sinovac"	0	"Pro"
1094	"BioNTech/Pfizer"	1	"Pro"
1094	"Novavax"	0	"Pro"
1095	"AstraZeneca"	0	"Pro"
1095	"BioNTech/Pfizer"	1	"Pro"
1095	"Johnson & Johnson"	0	"Pro"
1095	"Moderna"	1	"Pro"
1095	"Novavax"	0	"Pro"
1095	"CanSino Biologics"	0	"Pro"
1095	"Bharat Biotech"	1	"Pro"
1095	"Sinovac"	0	"Pro"
1096	"Bharat Biotech"	1	"Pro"
1096	"Novavax"	1	"Pro"
1096	"AstraZeneca"	0	"Pro"
1096	"Johnson & Johnson"	0	"Pro"
1096	"CanSino Biologics"	0	"Pro"
1096	"BioNTech/Pfizer"	1	"Pro"
1096	"Moderna"	1	"Pro"
1096	"Sinovac"	0	"Pro"
1097	"Novavax"	1	"Pro"
1097	"AstraZeneca"	1	"Pro"
1097	"Johnson & Johnson"	1	"Pro"
1097	"Sinovac"	0	"Pro"
1097	"BioNTech/Pfizer"	1	"Pro"
1097	"Moderna"	1	"Pro"
1097	"Bharat Biotech"	0	"Pro"
1097	"CanSino Biologics"	0	"Pro"
1098	"Bharat Biotech"	1	"Neutral"
1098	"BioNTech/Pfizer"	1	"Neutral"
1098	"Novavax"	0	"Neutral"
1098	"Sinovac"	0	"Neutral"
1098	"AstraZeneca"	0	"Neutral"
1098	"Johnson & Johnson"	0	"Neutral"
1098	"Moderna"	1	"Neutral"
1098	"CanSino Biologics"	0	"Neutral"
1099	"Sinovac"	1	"Pro"
1099	"Johnson & Johnson"	1	"Pro"
1099	"BioNTech/Pfizer"	1	"Pro"
1099	"Bharat Biotech"	1	"Pro"
1099	"AstraZeneca"	1	"Pro"
1099	"Moderna"	1	"Pro"
1099	"CanSino Biologics"	1	"Pro"
1099	"Novavax"	1	"Pro"
1100	"CanSino Biologics"	0	"Pro"
1100	"Novavax"	1	"Pro"
1100	"BioNTech/Pfizer"	0	"Pro"
1100	"Moderna"	0	"Pro"
1100	"Sinovac"	0	"Pro"
1100	"Bharat Biotech"	1	"Pro"
1100	"Johnson & Johnson"	0	"Pro"
1100	"AstraZeneca"	0	"Pro"
1101	"BioNTech/Pfizer"	1	"Neutral"
1101	"Moderna"	1	"Neutral"
1101	"Bharat Biotech"	1	"Neutral"
1101	"CanSino Biologics"	0	"Neutral"
1101	"Novavax"	1	"Neutral"
1101	"Sinovac"	0	"Neutral"
1101	"AstraZeneca"	0	"Neutral"
1101	"Johnson & Johnson"	0	"Neutral"
1102	"Moderna"	0	"Neutral"
1102	"Bharat Biotech"	0	"Neutral"
1102	"Johnson & Johnson"	0	"Neutral"
1102	"Sinovac"	0	"Neutral"
1102	"Novavax"	0	"Neutral"
1102	"AstraZeneca"	0	"Neutral"
1102	"BioNTech/Pfizer"	1	"Neutral"
1102	"CanSino Biologics"	0	"Neutral"
1103	"Moderna"	0	"Anti"
1103	"Bharat Biotech"	0	"Anti"
1103	"Sinovac"	0	"Anti"
1103	"Novavax"	0	"Anti"
1103	"Johnson & Johnson"	0	"Anti"
1103	"AstraZeneca"	0	"Anti"
1103	"CanSino Biologics"	0	"Anti"
1103	"BioNTech/Pfizer"	0	"Anti"
1104	"AstraZeneca"	1	"Pro"
1104	"Johnson & Johnson"	1	"Pro"
1104	"Novavax"	1	"Pro"
1104	"Bharat Biotech"	1	"Pro"
1104	"BioNTech/Pfizer"	1	"Pro"
1104	"Sinovac"	0	"Pro"
1104	"CanSino Biologics"	0	"Pro"
1104	"Moderna"	1	"Pro"
1105	"Bharat Biotech"	0	"Pro"
1105	"BioNTech/Pfizer"	1	"Pro"
1105	"Johnson & Johnson"	0	"Pro"
1105	"Novavax"	0	"Pro"
1105	"CanSino Biologics"	0	"Pro"
1105	"Sinovac"	0	"Pro"
1105	"Moderna"	1	"Pro"
1105	"AstraZeneca"	0	"Pro"
1106	"Moderna"	1	"Pro"
1106	"Bharat Biotech"	1	"Pro"
1106	"BioNTech/Pfizer"	1	"Pro"
1106	"CanSino Biologics"	0	"Pro"
1106	"Johnson & Johnson"	0	"Pro"
1106	"AstraZeneca"	1	"Pro"
1106	"Novavax"	0	"Pro"
1106	"Sinovac"	0	"Pro"
1107	"BioNTech/Pfizer"	0	"Neutral"
1107	"Johnson & Johnson"	0	"Neutral"
1107	"CanSino Biologics"	0	"Neutral"
1107	"Novavax"	1	"Neutral"
1107	"Moderna"	1	"Neutral"
1107	"AstraZeneca"	0	"Neutral"
1107	"Bharat Biotech"	1	"Neutral"
1107	"Sinovac"	0	"Neutral"
1108	"Johnson & Johnson"	1	"Neutral"
1108	"Moderna"	1	"Neutral"
1108	"BioNTech/Pfizer"	1	"Neutral"
1108	"Sinovac"	0	"Neutral"
1108	"Bharat Biotech"	1	"Neutral"
1108	"CanSino Biologics"	0	"Neutral"
1108	"AstraZeneca"	1	"Neutral"
1108	"Novavax"	1	"Neutral"
1109	"Johnson & Johnson"	0	"Neutral"
1109	"BioNTech/Pfizer"	0	"Neutral"
1109	"AstraZeneca"	0	"Neutral"
1109	"CanSino Biologics"	0	"Neutral"
1109	"Sinovac"	0	"Neutral"
1109	"Novavax"	0	"Neutral"
1109	"Bharat Biotech"	0	"Neutral"
1109	"Moderna"	0	"Neutral"
1110	"BioNTech/Pfizer"	1	"Neutral"
1110	"CanSino Biologics"	0	"Neutral"
1110	"AstraZeneca"	1	"Neutral"
1110	"Moderna"	1	"Neutral"
1110	"Sinovac"	0	"Neutral"
1110	"Johnson & Johnson"	1	"Neutral"
1110	"Novavax"	1	"Neutral"
1110	"Bharat Biotech"	0	"Neutral"
1111	"BioNTech/Pfizer"	0	"Neutral"
1111	"CanSino Biologics"	0	"Neutral"
1111	"Sinovac"	0	"Neutral"
1111	"Johnson & Johnson"	0	"Neutral"
1111	"Novavax"	1	"Neutral"
1111	"Bharat Biotech"	1	"Neutral"
1111	"AstraZeneca"	0	"Neutral"
1111	"Moderna"	0	"Neutral"
1112	"Johnson & Johnson"	0	"Neutral"
1112	"CanSino Biologics"	0	"Neutral"
1112	"Novavax"	0	"Neutral"
1112	"BioNTech/Pfizer"	1	"Neutral"
1112	"Bharat Biotech"	0	"Neutral"
